51.6032837 6.1406806 58.78902009999999 16.9153649
59.6497622 17.9237807 60.1975501 11.1004152
60.1975501 11.1004152 59.6497622 17.9237807
58.78902009999999 16.9153649 51.6032837 6.1406806
51.6032837 6.1406806 58.78902009999999 16.9153649
58.5833588 16.2339017 60.32104159999999 24.9528604
60.32104159999999 24.9528604 1.3644202 103.9915308
1.3644202 103.9915308 -33.9399228 151.1752764
-33.9399228 151.1752764 22.308047 113.9184808
22.308047 113.9184808 60.32104159999999 24.9528604
60.32104159999999 24.9528604 58.5833588 16.2339017
58.78902009999999 16.9153649 51.6032837 6.1406806
51.6032837 6.1406806 58.78902009999999 16.9153649
58.78902009999999 16.9153649 51.6032837 6.1406806
51.6032837 6.1406806 58.78902009999999 16.9153649
58.78902009999999 16.9153649 54.9670001 24.0735751
54.6380366 25.2865584 51.6032837 6.1406806
51.6032837 6.1406806 58.78902009999999 16.9153649
59.6497622 17.9237807 52.3105386 4.7682744
52.3105386 4.7682744 59.6497622 17.9237807
59.6497622 17.9237807 67.8239389 20.3366181
67.8239389 20.3366181 59.6497622 17.9237807
59.6497622 17.9237807 40.6413111 -73.77813909999999
40.6413111 -73.77813909999999 59.6497622 17.9237807
58.40744189999999 15.657141 52.3105386 4.7682744
52.3105386 4.7682744 38.9531162 -77.45653879999999
38.9531162 -77.45653879999999 52.3105386 4.7682744
52.3105386 4.7682744 58.40744189999999 15.657141
59.6497622 17.9237807 55.9736482 37.412503
55.9736482 37.412503 35.4089938 51.1554896
35.4089938 51.1554896 55.9736482 37.412503
55.9736482 37.412503 59.6497622 17.9237807
58.40744189999999 15.657141 52.3105386 4.7682744
52.3105386 4.7682744 50.0379326 8.562151799999999
50.0379326 8.562151799999999 52.3105386 4.7682744
52.3105386 4.7682744 58.40744189999999 15.657141
59.6497622 17.9237807 40.9829888 28.8104425
40.9829888 28.8104425 59.6497622 17.9237807
59.6497622 17.9237807 60.32104159999999 24.9528604
60.32104159999999 24.9528604 34.8590935 136.8146005
34.8590935 136.8146005 42.7925942 141.6704786
42.7925942 141.6704786 35.7719867 140.3928501
35.7719867 140.3928501 60.32104159999999 24.9528604
60.32104159999999 24.9528604 59.6497622 17.9237807
51.6032837 6.1406806 58.78902009999999 16.9153649
59.6497622 17.9237807 35.4089938 51.1554896
35.4089938 51.1554896 59.6497622 17.9237807
59.6497622 17.9237807 42.5611109 18.268056
42.5611109 18.268056 59.6497622 17.9237807
59.6497622 17.9237807 35.4089938 51.1554896
35.4089938 51.1554896 59.6497622 17.9237807
59.6497622 17.9237807 52.3105386 4.7682744
52.3105386 4.7682744 41.9741625 -87.9073214
41.9741625 -87.9073214 38.851242 -77.04023149999999
38.851242 -77.04023149999999 37.6213129 -122.3789554
37.6213129 -122.3789554 38.9531162 -77.45653879999999
40.6413111 -73.77813909999999 40.7899404 -111.9790706
40.7899404 -111.9790706 40.6413111 -73.77813909999999
40.6413111 -73.77813909999999 52.3105386 4.7682744
52.3105386 4.7682744 59.6497622 17.9237807
59.6497622 17.9237807 40.6413111 -73.77813909999999
40.6413111 -73.77813909999999 60.1975501 11.1004152
60.1975501 11.1004152 59.6497622 17.9237807
59.6497622 17.9237807 51.4700223 -0.4542955
51.4700223 -0.4542955 39.1774042 -76.6683922
39.1774042 -76.6683922 51.4700223 -0.4542955
51.4700223 -0.4542955 59.6497622 17.9237807
59.6497622 17.9237807 60.1975501 11.1004152
60.1975501 11.1004152 78.24608409999999 15.4655628
78.24608409999999 15.4655628 60.1975501 11.1004152
60.1975501 11.1004152 59.6497622 17.9237807
58.40744189999999 15.657141 52.3105386 4.7682744
52.3105386 4.7682744 58.40744189999999 15.657141
58.78902009999999 16.9153649 52.1672369 20.9678911
52.1672369 20.9678911 58.78902009999999 16.9153649
58.5833588 16.2339017 57.6595129 18.34157
57.6595129 18.34157 59.6497622 17.9237807
59.6497622 17.9237807 56.9226554 23.9733129
56.9226554 23.9733129 59.6497622 17.9237807
58.40744189999999 15.657141 52.3105386 4.7682744
52.3105386 4.7682744 40.6413111 -73.77813909999999
40.6413111 -73.77813909999999 52.3105386 4.7682744
52.3105386 4.7682744 58.40744189999999 15.657141
59.6497622 17.9237807 53.633622 9.997412799999999
53.633622 9.997412799999999 48.6876365 9.205575999999999
59.59266049999999 16.6321569 63.98695979999999 -22.6191502
63.98695979999999 -22.6191502 59.59266049999999 16.6321569
58.78902009999999 16.9153649 42.689545 23.4025419
42.689545 23.4025419 58.78902009999999 16.9153649
59.6497622 17.9237807 49.0096906 2.5479245
49.0096906 2.5479245 45.1965359 7.647867000000001
45.1965359 7.647867000000001 49.0096906 2.5479245
49.0096906 2.5479245 52.3105386 4.7682744
52.3105386 4.7682744 58.40744189999999 15.657141
59.6497622 17.9237807 40.6413111 -73.77813909999999
40.6413111 -73.77813909999999 47.4502499 -122.3088165
47.4502499 -122.3088165 21.3245132 -157.9250736
21.3245132 -157.9250736 19.736916 -156.0429246
19.736916 -156.0429246 33.9415889 -118.40853
33.9415889 -118.40853 32.7338006 -117.1933038
32.7338006 -117.1933038 40.6413111 -73.77813909999999
40.6413111 -73.77813909999999 40.7899404 -111.9790706
40.7899404 -111.9790706 40.6413111 -73.77813909999999
42.3656132 -71.0095602 32.8998091 -97.0403352
32.8998091 -97.0403352 40.7899404 -111.9790706
40.7899404 -111.9790706 32.8998091 -97.0403352
32.8998091 -97.0403352 40.7769271 -73.8739659
40.7769271 -73.8739659 35.88007899999999 -78.7879963
35.88007899999999 -78.7879963 40.7769271 -73.8739659
40.6413111 -73.77813909999999 53.3588026 -2.2727303
53.3588026 -2.2727303 40.6413111 -73.77813909999999
40.6413111 -73.77813909999999 41.297445 2.0832941
41.297445 2.0832941 58.78902009999999 16.9153649
58.78902009999999 16.9153649 47.4384587 19.2522958
47.4384587 19.2522958 41.297445 2.0832941
41.297445 2.0832941 40.6413111 -73.77813909999999
40.6895314 -74.1744624 39.8560963 -104.6737376
39.8560963 -104.6737376 33.4372686 -112.0077881
33.4372686 -112.0077881 41.9741625 -87.9073214
41.9741625 -87.9073214 40.6895314 -74.1744624
40.6895314 -74.1744624 37.6213129 -122.3789554
37.3639472 -121.9289375 40.6413111 -73.77813909999999
40.6895314 -74.1744624 29.9922012 -90.25901119999999
29.9922012 -90.25901119999999 40.6895314 -74.1744624
40.6413111 -73.77813909999999 59.6497622 17.9237807
53.633622 9.997412799999999 60.1975501 11.1004152
60.1975501 11.1004152 40.6413111 -73.77813909999999
